what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1392353042514
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1392353042515
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1392353042515
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1392353042516
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1392353042516
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1392353042517
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1392353042517
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1392353042518
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1392353042519
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1392353042521
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1392353042523
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.0.20111221,"edu.umd.cs.findbugs.plugin.eclipse",1392353042524
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1392353042525
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1392353042526
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1392353042528
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1392353042528
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1392353042529
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1392353042530
started,bundle,org.eclipse.mylyn.commons.notifications.ui,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.ui",1392353042531
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1392353042532
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1392353042533
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1392353042534
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1392353042535
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1392353042536
started,bundle,org.eclipse.mylyn.tasks.index.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.index.core",1392353042537
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1392353042594
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1392353042599
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1392353042601
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1392353042602
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1392353042607
started,bundle,org.eclipse.atf.mozilla.ide.core,0.3.0.v20101005-1000,"org.eclipse.atf.mozilla.ide.core",1392353042609
started,bundle,org.eclipse.atf.mozilla.ide.debug,0.3.0.v20100720-1720,"org.eclipse.atf.mozilla.ide.debug",1392353042611
started,bundle,org.eclipse.atf.mozilla.ide.debug.ui,0.3.0.v20110117-2133,"org.eclipse.atf.mozilla.ide.debug.ui",1392353042613
started,bundle,org.mozilla.xpcom,1.9.2.9_201110041258,"org.mozilla.xpcom",1392353042614
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1392353042615
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201106081058,"org.eclipse.cdt.codan.core",1392353042616
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1392353042617
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1392353042619
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1392353042626
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1392353042627
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1392353042628
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1392353042629
started,bundle,org.eclipse.cdt.scripting,1.0.0.201106081058,"org.eclipse.cdt.scripting",1392353042630
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1392353042631
started,bundle,org.eclipse.tm.tcf,0.4.0.201106081058,"org.eclipse.tm.tcf",1392353042632
started,bundle,org.eclipse.tm.tcf.cdt.ui,0.4.0.201106081058,"org.eclipse.tm.tcf.cdt.ui",1392353042633
started,bundle,org.eclipse.tm.tcf.core,0.4.0.201106081058,"org.eclipse.tm.tcf.core",1392353042636
started,bundle,org.eclipse.tm.tcf.debug,0.4.0.201106081058,"org.eclipse.tm.tcf.debug",1392353042637
started,bundle,org.eclipse.tm.tcf.debug.ui,0.4.0.201106081058,"org.eclipse.tm.tcf.debug.ui",1392353042638
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1392353042639
started,bundle,org.eclipse.wb.discovery.core,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.core",1392353042640
os,sysinfo,,,"linux",1392353042647
arch,sysinfo,,,"x86_64",1392353042647
ws,sysinfo,,,"gtk",1392353042647
locale,sysinfo,,,"en_US",1392353042647
processors,sysinfo,,,"4",1392353042647
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1392353042647
java.runtime.version,sysinfo,,,"1.7.0_05-b06",1392353042647
java.specification.name,sysinfo,,,"Java Platform API Specification",1392353042647
java.specification.vendor,sysinfo,,,"Oracle Corporation",1392353042647
java.specification.version,sysinfo,,,"1.7",1392353042647
java.vendor,sysinfo,,,"Oracle Corporation",1392353042647
java.version,sysinfo,,,"1.7.0_05",1392353042647
java.vm.info,sysinfo,,,"mixed mode",1392353042647
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1392353042647
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1392353042647
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1392353042647
java.vm.specification.version,sysinfo,,,"1.7",1392353042647
java.vm.vendor,sysinfo,,,"Oracle Corporation",1392353042647
java.vm.version,sysinfo,,,"23.1-b03",1392353042647
started,bundle,org.eclipse.wb.discovery.ui,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.ui",1392353043589
started,bundle,com.android.ide.eclipse.base,22.0.5.v201307292155--757759,"com.android.ide.eclipse.base",1392353043622
started,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1392353043705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392353043874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392353045445
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392353046834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392353049036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392353128933
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1392353129220
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1392353129350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392353129422
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392353130048
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1392353130134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392353130307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392353135697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392354640271
started,bundle,com.agitar.eclipse.coverage,2.1.2.000677,"com.agitar.eclipse.coverage",1392354663957
started,bundle,com.agitar.eclipse.api,2.1.2.000677,"com.agitar.eclipse.api",1392354663960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392354737192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392354887554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392354901519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392355193441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392355196948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392355359975
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355360122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355360256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355362159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392355363169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392355492941
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1392355508427
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1392355508860
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1392355508991
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1392355509228
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201108161900,"org.eclipse.jst.common.project.facet.core",1392355509359
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1392355509377
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1392355509498
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1392355509689
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1392355509690
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1392355509795
started,bundle,org.eclipse.wb.core.lib,1.5.0.r37x201206111201,"org.eclipse.wb.core.lib",1392355510683
started,bundle,org.eclipse.wb.core,1.5.0.r37x201206111201,"org.eclipse.wb.core",1392355510851
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1392355511143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355516089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355552379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355556979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355575360
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355657301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355658301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355672632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355688205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355690443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1392355703770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355730350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355732646
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392355739289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355803650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355806972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392355815616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392356168240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392356193108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392356254580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392356268906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1392356624820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392356843683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392356929911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392356943951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392356949895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392356971384
